"PlayerName","playerid","K/9","HR/9","BB/9","AVG","ERA","SO","BB","HR","ER","HLD","H","R","IBB","HBP"
"AJ Alexy","22343",7.670505,1.25384,6.57625,0.252461,5.464165,22.92775,22.3156,3.573278,17.286375,0,26.4936,18.8054,0.0126,2.0249
"AJ Block","sa3014916",7.4475,1.211,4.1247,0.259201,4.54203,0.8275,0.4583,0.134556,0.50467,0,1.0127,0.5442,0.0244,0.0547
"AJ Blubaugh","sa3020112",8.10928333333333,1.208815,3.32680333333333,0.246614833333333,4.24003666666667,23.34877,10.04456,3.39704666666667,12.6953666666667,0.713692666666667,25.8317416666667,13.47299,0,0.937467833333333
"AJ Candelario","sa3018176",6.1578,1.39,5.4639,0.268595,5.49891,0.6842,0.6071,0.154444,0.61099,0,1.0602,0.6511,0.0266,0.0457
"AJ Labas","sa3017638",5.5692,1.278,4.635,0.278153,5.30883,0.6188,0.515,0.142,0.58987,0,1.1115,0.6327,0.0263,0.049
"AJ Ladwig","16266",5.8041,1.433,2.1438,0.276062,4.71258,0.6449,0.2382,0.159222,0.52362,0,1.113,0.5609,0.0248,0.0421
"AJ Minter","18655",9.98395176470588,1.02293717647059,3.05725235294118,0.220058352941176,3.53615411764706,60.7225396141177,18.496213024,6.13143577201384,21.393899814902,11.5972285714286,45.3147857142857,22.4981142857143,0,1.74039857142857
"AJ Puckett","sa738686",6.8634,1.169,3.411,0.265171,4.53195,0.7626,0.379,0.129889,0.50355,0,1.0448,0.5438,0.0196,0.0499
"AJ Puk","19343",10.9732447058824,0.909680176470588,3.04639647058824,0.215241882352941,3.20321941176471,80.5238717798262,22.2516404293733,6.73246713508651,23.3747822945698,7.97272857142857,53.9009428571429,25.9018,0,3.39034285714286
"AJ SmithShawver","29960",8.98946647058824,1.28156529411765,3.94801882352941,0.237355882352941,4.36822235294118,75.8729683686505,33.3077351415179,10.779974258782,36.8297722524752,0.869511714285714,67.8378714285714,38.3796857142857,0,2.53973714285714
"Aaron Ashby","23550",8.96301058823529,0.888665176470588,4.48359529411765,0.236831882352941,4.02461058823529,73.9261128840969,36.9028597833449,7.35250114716955,33.3086749608858,1.35442,68.1531428571429,36.7128571428571,0,3.86495571428571
"Aaron Barrett","11243",6.5943,1.393,3.5109,0.265924,4.86594,0.7327,0.3901,0.154778,0.54066,0,1.0529,0.5772,0.0268,0.0445
"Aaron Brooks","12272",5.34465833333333,1.33840416666667,2.73807083333333,0.286955,5.0654375,21.5121570679012,11.4969663734568,5.60751556481482,21.0375013148148,0,41.57465,21.78915,0.00335,1.52095
"Aaron Brown","sa3017500",6.59576,1.427675,2.80177,0.2658665,4.70189,36.86155,14.6638,7.5823335,24.773195,0,52.037,26.79215,0.00255,1.5187
"Aaron Brown","sa598306",7.4277,1.166,4.131,0.255178,4.41279,0.8253,0.459,0.129556,0.49031,0,0.9917,0.5288,0.0231,0.0457
"Aaron Bummer","16258",10.3997529411765,0.592767470588235,3.56570441176471,0.229778117647059,3.22392411764706,71.4370958159785,24.4624514893368,4.04561560200577,22.2593175044052,13.8474,53.3096285714286,23.1393428571429,0,3.27139857142857
"Aaron Civale","19479",8.33184705882353,1.41634176470588,2.79838294117647,0.245356235294118,4.21705058823529,134.099053987082,45.1490486123645,22.7697611342561,67.9803384522261,0.741742857142857,139.215714285714,74.8613428571429,0,6.24848571428571
"Aaron Cohn","sa3017210",4.5315,1.637,5.4108,0.289421,6.35859,0.5035,0.6012,0.181889,0.70651,0,1.1791,0.7474,0.0273,0.0528
"Aaron Davenport","sa3017615",6.71253,1.4922,4.08413,0.264763,5.112935,43.8619,26.7199,8.590778,30.30332,0,59.04005,32.8219,0.0016,2.5229
"Aaron Fletcher","22052",6.0876,1.27,4.1328,0.271855,4.96773,0.6764,0.4592,0.141111,0.55197,0,1.0828,0.5922,0.0251,0.0538
"Aaron Haase","sa3017849",6.5583,1.207,4.9473,0.263519,5.02398,0.7287,0.5497,0.134111,0.55822,0,1.0399,0.599,0.0262,0.0431
"Aaron Hernandez","sa3008599",7.264875,1.255915,4.63621,0.260714,5.07761,14.40375,10.22695,2.5675,10.761585,0,18.51145,11.78095,0.0128,1.52565
"Aaron Holiday","sa3017937",6.3,1.467,6.4026,0.270246,5.98176,0.7,0.7114,0.163,0.66464,0,1.0715,0.7052,0.0206,0.0497
"Aaron Leasher","sa3004701",6.8724,1.264,4.2111,0.259444,4.64967,0.7636,0.4679,0.140444,0.51663,0,1.013,0.5563,0.0103,0.0456
"Aaron Loup","10343",7.84764285714286,0.998714285714286,3.16907142857143,0.248471428571429,4.21649285714286,4.46698653061223,1.67980693877551,0.553076428571427,2.66949857142857,0,0.9821,0.4786,0.0274,0.053
"Aaron McGarity","sa873280",7.17957,1.291995,3.14361,0.2578665,4.768015,22.3999,9.6775,4.071222,15.74949,0,28.50315,17.26775,1.01255,4.5337
"Aaron Munson","sa3023257",6.7068,1.152,5.6754,0.266209,5.17257,0.7452,0.6306,0.128,0.57473,0,1.0466,0.6182,0.0266,0.0479
"Aaron Nixon","sa3023376",5.7114,1.404,7.0218,0.277613,6.1029,0.6346,0.7802,0.156,0.6781,0,1.1074,0.7231,0.0278,0.0528
"Aaron Nola","16149",8.91280117647059,1.24335352941176,2.11099764705882,0.242594823529412,3.82455176470588,184.627999770281,43.6790491591234,25.8204926194964,79.175863619308,0,173.706571428571,86.7731142857143,0,5.80442428571429
"Aaron Northcraft","10218",5.9274,1.333,4.4757,0.275866,5.31747,0.6586,0.4973,0.148111,0.59083,0,1.1017,0.6318,0.026,0.0541
"Aaron Ochsenbein","sa3011241",7.4313,1.455,3.7314,0.261728,4.86585,0.8257,0.4146,0.161667,0.54065,0,1.0321,0.5769,0.0218,0.043
"Aaron Perry","sa1055363",7.0893,1.197,3.555,0.26334,4.57731,0.7877,0.395,0.133,0.50859,0,1.0369,0.5484,0.0138,0.0425
"Aaron Pinto","sa3006823",7.9587,1.208,3.9294,0.252453,4.47363,0.8843,0.4366,0.134222,0.49707,0,0.983,0.534,0.0228,0.0426
"Aaron Rozek","sa3015224",5.965585,1.4043,2.83875,0.274294,4.8731,32.3235,15.15635,7.5765,26.26574,0,53.0474,28.2851,0.00325,2.5235
"Aaron Rund","sa3023369",6.399,1.273,5.1759,0.27014,5.24187,0.711,0.5751,0.141444,0.58243,0,1.069,0.6248,0.0264,0.0467
"Aaron Sanchez","11490",5.387885,1.257695,3.912155,0.275591,5.132365,19.8063,15.7023,4.572278,19.285405,0,37.0577,20.80665,0.0061,4.0343
"Aaron Shortridge","sa3006759",5.88015,1.4745,3.3255,0.2750505,5.11866,25.8346,15.182,6.0888335,22.29374,0,45.0524,24.3122,0.0031,1.52055
"Aaron Slegers","15231",6.6087,1.092,3.5361,0.267911,4.49541,0.7343,0.3929,0.121333,0.49949,0,1.0568,0.541,0.0298,0.0425
"Aaron Wilkerson","16904",7.2954,1.535,2.6109,0.260974,4.67784,0.8106,0.2901,0.170556,0.51976,0,1.0327,0.5531,0.0075,0.0388
"Abdiel Medina","sa3009206",4.3542,1.565,7.6527,0.291558,7.03458,0.4838,0.8503,0.173889,0.78162,0,1.1811,0.8257,0.0286,0.0567
"Abdiel Mendoza","sa916829",6.248675,1.358645,3.69616,0.267151,4.976685,25.8416,15.6963,5.574889,20.27634,0,38.04455,21.7969,0.0058,3.02885
"Abel Adames","sa917912",5.9418,1.611,4.8006,0.275055,5.81166,0.6602,0.5334,0.179,0.64574,0,1.1055,0.6831,0.0235,0.0524
"Abel Brito","sa3015458",5.3235,1.441,7.0623,0.281573,6.44481,0.5915,0.7847,0.160111,0.71609,0,1.1268,0.7595,0.028,0.0675
"Abel Fuerte","sa3021475",4.5351,1.403,9.2196,0.29055,7.2324,0.5039,1.0244,0.155889,0.8036,0,1.1647,0.8506,0.0294,0.056
"Abel Mendez","sa3018902",4.5144,1.554,9.1647,0.29145,7.52589,0.5016,1.0183,0.172667,0.83621,0,1.1746,0.8817,0.0216,0.0585
"Abel Mercedes","sa3017013",7.1451,1.234,8.2278,0.261234,5.96295,0.7939,0.9142,0.137111,0.66255,0,1.0104,0.7069,0.028,0.058
"Abner Uribe","25327",10.22072,0.772437764705882,5.28651411764706,0.213034235294118,3.75369411764706,52.4559131956125,27.1268399922168,3.92434819588927,19.2339580224221,1.37233142857143,35.5057285714286,20.3462857142857,0,2.70231142857143
"Abraham Gaitan","sa3020492",4.1337,2.077,6.9273,0.305037,7.77267,0.4593,0.7697,0.230778,0.86363,0,1.2663,0.9067,0.0137,0.051
"Abraham Parra","sa3022369",4.0653,1.707,7.0056,0.294347,7.05366,0.4517,0.7784,0.189667,0.78374,0,1.1939,0.8278,0.007,0.0555
"Abrahan Tejada","sa3019146",4.7502,1.477,8.6166,0.288328,7.11837,0.5278,0.9574,0.164111,0.79093,0,1.1581,0.8361,0.029,0.054
"Accimias Morales","sa3018809",4.1256,1.57,6.2523,0.295142,6.68556,0.4584,0.6947,0.174444,0.74284,0,1.203,0.7878,0.0068,0.0503
"Adam Boucher","sa3023128",6.6411,1.335,5.2776,0.268048,5.30514,0.7379,0.5864,0.148333,0.58946,0,1.0567,0.6306,0.0264,0.0434
"Adam Cimber","15288",6.71221764705882,1.10209105882353,3.13704588235294,0.257175882352941,4.65028,21.4067758288351,10.0297098066897,3.4391722805075,14.9610951529412,0.322472857142857,28.8005,15.9413714285714,0,3.18552714285714
"Adam Conley","14457",9.0693,1.062,3.42,0.238848,3.81276,1.0077,0.38,0.118,0.42364,0,0.9156,0.4585,0.024,0.0456
"Adam Kloffenstein","24493",7.559055,1.15948166666667,3.20454333333333,0.250501111111111,4.27385,39.6434846533333,18.9930045066667,6.39732869888889,24.138115962963,0,47.99115,26.2447,0.0124,4.531
"Adam Kolarek","10843",7.02774166666667,0.939037916666667,3.52252916666667,0.25774,4.285425,17.938695308642,8.04324192592593,2.23223215432099,10.478002654321,0,22.52375,11.2624,1.01215,1.0281
"Adam Laskey","sa3014851",6.543,1.086,3.71895,0.268972,4.571115,22.852,13.19655,4.054,16.241235,0,33.03385,17.76315,0.0065,2.02405
"Adam Leverett","sa1169991",5.66222,1.3289,3.193855,0.2698135,4.917595,26.30535,14.6743,5.085389,21.28488,0,43.0529,22.80475,0.00185,3.0259
"Adam Macko","sa3011555",7.82504,1.23568285714286,3.85760714285714,0.249180285714286,4.62067571428571,18.4512857142857,9.03646,2.86362428571429,10.8458785714286,0,20.2792142857143,11.6646128571429,0,1.78519114285714
"Adam Maier","sa3020883",5.5035,1.296,3.8547,0.285215,5.30397,0.6115,0.4283,0.144,0.58933,0,1.1505,0.6331,0.0031,0.0469
"Adam Mazur","31900",6.89392588235294,1.27069705882353,2.92431970588235,0.258509882352941,4.58781294117647,35.6936383613841,15.3050700057093,6.47392574581315,23.7016027051903,0.0108619571428571,48.8871142857143,26.3575571428571,0,1.36492857142857
"Adam McKillican","sa3017687",6.8364,1.456,3.8862,0.28012,5.43591,0.7596,0.4318,0.161778,0.60399,0,1.1237,0.6427,0.0259,0.0487
"Adam Morgan","12580",8.1837,1.181,3.5496,0.250264,4.23936,0.9093,0.3944,0.131222,0.47104,0,0.9726,0.507,0.0236,0.0443
"Adam Oller","20132",7.47243090909091,1.53412363636364,4.11734363636364,0.269526181818182,5.37997727272727,34.3115115599008,18.8519489463802,6.83467950340496,24.1387073490083,0,39.917475,24.78215,0.2415705,1.708695
"Adam Ottavino","1247",9.56205411764706,0.941547529411765,3.98192705882353,0.235366941176471,4.10872176470588,47.6584770722645,19.8046558401538,4.69057872172241,20.388883904709,1.67744,38.9359857142857,21.7338428571429,0,3.81357428571429
"Adam Plutko","15846",6.921,1.62675,2.85131,0.267695,4.87719,24.394,10.65275,6.087,18.26066,0,36.014,19.77665,0.0116,1.01965
"Adam Scoggins","sa3017845",6.2937,1.284,6.444,0.269193,5.60529,0.6993,0.716,0.142667,0.62281,0,1.0628,0.6646,0.0272,0.0489
"Adam Scott","sa3006826",6.8697,1.189,4.392,0.262346,4.77486,0.7633,0.488,0.132111,0.53054,0,1.0295,0.5717,0.0077,0.0658
"Adam Seminaris","sa3015010",6.665235,1.10102,3.141705,0.25959,4.296505,27.3619,13.16675,4.559222,18.224935,0,37.51335,19.7461,0.0039,1.01845
"Adam Serwinowski","sa3020626",6.1902,1.604,5.5557,0.278123,5.95053,0.6878,0.6173,0.178222,0.66117,0,1.1143,0.7033,0.0032,0.0512
"Adam Shoemaker","sa3017888",6.255,1.3,7.0128,0.272638,5.91336,0.695,0.7792,0.144444,0.65704,0,1.0779,0.7002,0.0175,0.0562
"Adam Smith","sa3017147",5.2695,1.46,5.1651,0.286197,6.03657,0.5855,0.5739,0.162222,0.67073,0,1.1528,0.7122,0.0269,0.0561
"Adam Stauffer","sa3005146",7.7778,1.297,3.8799,0.254353,4.57182,0.8642,0.4311,0.144111,0.50798,0,0.9934,0.5447,0.0253,0.0453
"Adam Stone","sa3020944",5.7465,1.536,6.9201,0.278206,6.29478,0.6385,0.7689,0.170667,0.69942,0,1.1153,0.7425,0.0279,0.0512
"Adam Tulloch","sa3020588",6.7905,1.255,5.3424,0.262643,5.1336,0.7545,0.5936,0.139444,0.5704,0,1.0345,0.6111,0.0266,0.0656
"Adam Wainwright","2233",5.52721428571429,1.406,2.77742857142857,0.283587857142857,5.17095714285714,7.29895796825397,4.16881898412698,1.9864033015873,7.73417917460317,0,1.1386,0.5819,0.0056,0.0382
"Adam Wolf","sa3007587",6.37492,1.137645,3.86331,0.2607975,4.70658,21.86155,14.20345,4.061889,17.24876,0,32.01755,18.76945,0.00825,4.53815
"Adan Moreno","sa3021537",5.5863,1.497,6.5871,0.275274,6.11217,0.6207,0.7319,0.166333,0.67913,0,1.0916,0.7209,0.0274,0.0536
"Adbert Alzolay","17859",8.7586925,1.26623166666667,2.63978194444444,0.236804583333333,3.92270777777778,29.1337396311111,9.35617454711934,4.60951479395062,14.1374246405761,0,27.4585,15.2223,0.0188,2.0238
"Adel Dilone","sa3018798",6.0786,1.347,5.5971,0.273386,5.62824,0.6754,0.6219,0.149667,0.62536,0,1.086,0.6676,0.0184,0.0517
"Adenys Bautista","sa3007905",5.5773,1.556,6.3648,0.277047,6.24141,0.6197,0.7072,0.172889,0.69349,0,1.1096,0.7339,0.0275,0.0477
"Adilson Peralta","sa3018816",4.9158,1.519,8.2089,0.284553,6.87123,0.5462,0.9121,0.168778,0.76347,0,1.1338,0.8084,0.0286,0.0514
"Adisyn Coffey","sa3014738",7.413795,1.26681,3.987165,0.259554,4.724435,19.408,10.2242,3.075111,12.262355,0,24.00845,13.2812,0.0127,0.0185
"Adolfo Oviedo","sa3018882",4.4181,1.642,6.6033,0.291574,6.83235,0.4909,0.7337,0.182444,0.75915,0,1.1849,0.8026,0.0075,0.0525
"Adolfo Ramirez","sa3003015",6.7581,1.332,4.032,0.267424,5.03658,0.7509,0.448,0.148,0.55962,0,1.0594,0.5992,0.0099,0.0545
"Adonis Medina","19903",7.142015,1.056055,3.491745,0.2557255,4.28775,22.40555,11.68515,3.555611,14.720685,0,29.48945,15.74105,0.01175,3.0281
"Adonis Villavicencio","sa3019070",6.3018,1.448,6.543,0.273718,6.04611,0.7002,0.727,0.160889,0.67179,0,1.0897,0.7135,0.0275,0.0559
"Adonys Perez","sa3020114",5.8644,1.093,4.0401,0.279212,4.94316,0.6516,0.4489,0.121444,0.54924,0,1.114,0.5932,0.0032,0.0533
"Adrian Acosta","sa3018883",4.3983,1.843,7.1964,0.29647,7.3881,0.4887,0.7996,0.204778,0.8209,0,1.2101,0.8647,0.0062,0.0657
"Adrian Alcantara","sa974592",6.5538,1.375,3.5109,0.268635,4.93164,0.7282,0.3901,0.152778,0.54796,0,1.0682,0.5868,0.0087,0.0435
"Adrian Bohorquez","sa3021501",5.7375,1.616,5.6142,0.281174,6.25977,0.6375,0.6238,0.179556,0.69553,0,1.1342,0.736,0.0048,0.0484
"Adrian Chaidez","sa3017417",7.0614,1.594,4.365,0.26271,5.40612,0.7846,0.485,0.177111,0.60068,0,1.0376,0.6368,0.0095,0.0554
"Adrian De Horta","sa737857",7.6032,1.374,3.735,0.261329,4.81194,0.8448,0.415,0.152667,0.53466,0,1.0282,0.5719,0.0136,0.0465
"Adrian Del Moral","sa3006816",5.832,1.327,7.0353,0.28061,6.32826,0.648,0.7817,0.147444,0.70314,0,1.12,0.746,0.0279,0.058
"Adrian Delgado","sa3019379",4.7655,1.429,10.6173,0.287854,7.65405,0.5295,1.1797,0.158778,0.85045,0,1.1471,0.8973,0.0301,0.0543
"Adrian Florencio","sa3010569",5.3865,1.561,4.5189,0.282252,5.83191,0.5985,0.5021,0.173444,0.64799,0,1.1403,0.6887,0.0049,0.0519
"Adrian Heredia","sa3024791",4.7133,1.614,6.3873,0.290451,6.69834,0.5237,0.7097,0.179333,0.74426,0,1.1792,0.7877,0.0033,0.0474
"Adrian Hernandez","sa3006177",7.86371,1.175915,5.00257,0.247998,4.81271,22.422,14.7581,3.0690555,13.267805,0,22.99785,14.28685,0.5129,2.52925
"Adrian Herrera","sa3023627",5.6565,1.891,5.4432,0.288018,6.60465,0.6285,0.6048,0.210111,0.73385,0,1.1735,0.7745,0.0115,0.0538
"Adrian Houser","12718",6.23096545454545,1.13395863636364,3.38019090909091,0.268207272727273,4.74379272727273,31.1815064378182,17.4387723820165,5.6018443196584,24.109711777719,0.05714375,43.2736,24.515725,0.1711915,1.8772675
"Adrian Martinez","21023",7.21411666666667,1.22292083333333,3.224725,0.260896666666667,4.637125,34.3844959876543,16.2529398148148,5.91075265432099,23.0540550925926,0,45.018,25.26815,0.0155,2.52455
"Adrian Martinez","sa3016049",4.0005,1.635,7.1883,0.298216,7.18992,0.4445,0.7987,0.181667,0.79888,0,1.2189,0.8439,0.0067,0.052
"Adrian Morejon","20039",9.54306558823529,0.981050588235294,2.99448,0.230127882352941,3.47729294117647,65.6286922433368,20.5793193503945,6.74505013907959,23.9179797708189,12.1563142857143,55.0327285714286,26.5343857142857,0,1.94978571428571
"Adrian Ogando","sa3017617",4.2858,1.491,8.514,0.288808,7.08462,0.4762,0.946,0.165667,0.78718,0,1.1561,0.8326,0.0289,0.056
"Adrian Quintana","sa3016465",5.9517,1.405,4.8726,0.269445,5.32215,0.6613,0.5414,0.156111,0.59135,0,1.0715,0.632,0.0264,0.0499
"Adrian Rodriguez","sa3015385",7.7454,1.303,7.6311,0.257444,5.7933,0.8606,0.8479,0.144778,0.6437,0,1.0012,0.6854,0.0277,0.0571
"Adrian Sampson","13339",5.889145,1.44536,2.86357,0.273723,5.124565,35.8325,18.65045,9.079,32.774745,0,60.5553,35.29425,0.0017,4.52825
"Adrian Santana","sa3018876",4.3848,1.607,8.7417,0.292223,7.46784,0.4872,0.9713,0.178556,0.82976,0,1.1821,0.8743,0.0229,0.0505
"Aidan Anderson","sa3011250",7.443575,1.423685,3.327565,0.254769,4.90265,24.4154,11.18105,4.581,16.76172,0,29.50805,18.27905,0.5104,2.5259
"Aidan Curry","sa3015334",6.3477,1.684,4.6206,0.273984,5.80203,0.7053,0.5134,0.187111,0.64467,0,1.1018,0.6827,0.0038,0.0482
"Aidan Maldonado","sa3020829",6.6492,1.419,5.1939,0.266529,5.39667,0.7388,0.5771,0.157667,0.59963,0,1.0546,0.6393,0.0265,0.0511
"Al Pesto","sa3021977",8.0676,1.189,3.3948,0.251198,4.28355,0.8964,0.3772,0.132111,0.47595,0,0.98,0.5124,0.025,0.0465
"Alain Pena","sa3019050",5.6691,1.526,4.3218,0.279891,5.65785,0.6299,0.4802,0.169556,0.62865,0,1.1234,0.6699,0.0052,0.0481
"Alan Busenitz","15239",7.01229805555556,1.55785444444444,3.25804027777778,0.266741388888889,4.96740444444444,20.6996558442798,10.2017878312757,4.80977981572016,15.9499653373251,0,31.02105,17.77685,0.51305,1.0203
"Alan Carter","sa3020817",8.028,1.202,4.0545,0.252665,4.50423,0.892,0.4505,0.133556,0.50047,0,0.9838,0.5373,0.0253,0.0418
"Alan Mundo","sa3005688",6.5592,1.367,5.6673,0.2677,5.55138,0.7288,0.6297,0.151889,0.61682,0,1.0583,0.657,0.0268,0.053
"Alan Perdomo","sa3006399",4.7502,1.429,4.9689,0.302283,6.24051,0.5278,0.5521,0.158778,0.69339,0,1.2351,0.7389,0.0236,0.054
"Alan Rangel","sa877578",7.83484428571429,1.39653714285714,3.19603,0.252450428571429,4.77644714285714,31.6548142857143,13.1550071428571,5.74691,20.087,0.704748571428571,37.3140571428571,21.6666571428571,0,1.60444571428571
"Alan Strong","sa3006768",7.5294,1.327,3.4704,0.257311,4.60656,0.8366,0.3856,0.147444,0.51184,0,1.011,0.5475,0.0216,0.0423
"Alaska Abney","sa3017308",7.25146,1.221655,4.458415,0.255019,4.860975,18.90615,12.2362,3.0709445,12.77013,0,23.01195,13.78945,0.0129,3.03005
"Albert Abreu","17485",8.51591733333333,1.19091066666667,4.28120933333333,0.238594733333333,4.79510933333333,10.1295766246969,5.22105213497718,1.24205166528593,5.89815429119822,0.839928333333333,9.71309333333333,5.63218666666667,0,0.850911
"Albert Breton","sa3009995",4.4487,1.547,8.7102,0.291551,7.33914,0.4943,0.9678,0.171889,0.81546,0,1.1774,0.8603,0.0292,0.0518
"Albert Polanco","sa3019660",4.5198,1.724,6.5592,0.290622,6.94242,0.5022,0.7288,0.191556,0.77138,0,1.1826,0.8138,0.0038,0.056
"Albert Rivas","sa3018286",5.7582,1.452,5.4963,0.281125,5.93406,0.6398,0.6107,0.161333,0.65934,0,1.1306,0.7004,0.0271,0.0516
"Albert Suarez","6175",7.63253882352941,1.40505617647059,3.11359294117647,0.259587647058824,4.52678647058824,70.8315579479769,28.9801510830588,13.1254600613453,42.1131611801315,4.67010428571429,85.4898857142857,45.2408714285714,0,2.93627428571429
"Alberto Baldonado","11812",8.5329,1.278,3.8385,0.243121,4.28031,0.9481,0.4265,0.142,0.47559,0,0.9401,0.5088,0.0246,0.0397
"Alberto Guerrero","sa872514",7.299,1.28,3.7206,0.256401,4.56615,0.811,0.4134,0.142222,0.50735,0,1.0014,0.544,0.0252,0.042
"Alberto Mota","sa3016712",6.9165,1.292,6.4296,0.266651,5.58675,0.7685,0.7144,0.143556,0.62075,0,1.0493,0.6634,0.0243,0.0465
"Alberto Pacheco","sa3015421",4.9752,1.512,4.3839,0.297737,6.03432,0.5528,0.4871,0.168,0.67048,0,1.2159,0.7142,0.0036,0.0511
"Albertus Barber","sa1172728",7.8759,1.26,3.8853,0.254216,4.5846,0.8751,0.4317,0.14,0.5094,0,0.9933,0.5455,0.0253,0.047
"Aldrin Batista","sa3019119",5.6979,1.51,4.2147,0.276319,5.41206,0.6331,0.4683,0.167778,0.60134,0,1.1042,0.6431,0.0031,0.0566
"Aldry Acosta","sa3002794",6.2595,1.128,3.906,0.269048,4.67586,0.6955,0.434,0.125333,0.51954,0,1.0629,0.5619,0.0256,0.0504
"Alec Baker","sa3022794",6.849,1.393,3.3993,0.267827,5.00148,0.761,0.3777,0.154778,0.55572,0,1.0663,0.5913,0.0176,0.049
"Alec Barger","sa3010566",7.007705,1.39856,4.270565,0.2725195,5.390915,17.8836,11.2262,3.576389,13.79425,0,24.5518,14.81415,0.01295,1.5249
"Alec Bettinger","20312",5.697,1.504,3.5352,0.277794,5.29749,0.633,0.3928,0.167111,0.58861,0,1.1189,0.6274,0.0164,0.0444
"Alec Gamboa","sa3011249",6.01574,1.31394,4.25863,0.2691065,5.078005,22.82595,16.22965,4.5775,18.78264,0,35.0474,20.30375,0.0031,1.01975
"Alec Kisena","sa875686",6.5871,1.499,2.9898,0.267999,4.91472,0.7319,0.3322,0.166556,0.54608,0,1.0728,0.5831,0.0044,0.0408
"Alec Marsh","27451",8.38718411764706,1.216065,3.39629764705882,0.249627764705882,4.49656294117647,101.286336802392,41.0890466350235,14.6138957963187,54.2718347972495,0.793940714285714,104.913042857143,58.8533857142857,0,7.14334285714286
"Alec Mills","13834",5.76785714285714,1.53857142857143,2.678,0.301892857142857,5.33702142857143,2.12010545124716,1.16830124263038,0.750395260770974,2.5970402585034,0,1.109,0.5595,0.043,0.0517
"Alejandro Gomez","sa3017618",5.7141,1.576,6.0003,0.277725,6.06267,0.6349,0.6667,0.175111,0.67363,0,1.1169,0.7154,0.0274,0.0537
"Alejandro Hidalgo","sa3015151",6.3063,1.637,5.7942,0.273547,6.16203,0.7007,0.6438,0.181889,0.68467,0,1.0955,0.7233,0.009,0.0484
"Alejandro Lugo","sa3009253",5.247,1.626,6.0246,0.279225,6.19767,0.583,0.6694,0.180667,0.68863,0,1.1169,0.7291,0.0231,0.0446
"Alejandro Manzano","sa3019125",5.0742,1.52,4.5693,0.283709,5.769,0.5638,0.5077,0.168889,0.641,0,1.1421,0.6828,0.0088,0.0537
"Alejandro Mateo","sa918495",7.686,1.213,3.7989,0.255554,4.50414,0.854,0.4221,0.134778,0.50046,0,0.9985,0.5379,0.0229,0.0427
"Alejandro Melean","sa3006815",6.819555,1.37289,3.99892,0.2614195,4.87358,19.8946,12.71155,4.0780555,14.77149,0,28.51585,15.7894,0.01275,1.5217
"Alejandro Mendez","sa3011785",5.3784,1.433,7.5591,0.282486,6.50925,0.5976,0.8399,0.159222,0.72325,0,1.1276,0.7681,0.0283,0.0604
"Alejandro Ramirez","sa3021042",5.0463,1.478,9.4068,0.284677,7.29567,0.5607,1.0452,0.164222,0.81063,0,1.1368,0.8558,0.0294,0.0585
"Alejandro Rosario","sa3023538",7.3548,1.287,3.1905,0.262158,4.55625,0.8172,0.3545,0.143,0.50625,0,1.035,0.5454,0.0032,0.0425
"Alejandro Torres","sa3023265",8.27336,1.301815,4.209205,0.2469115,4.64889,22.95725,11.73155,3.572778,12.75987,0,22.9864,13.7776,0.0127,3.02535
"Alek Jacob","29628",8.80958617647059,1.24966911764706,3.23627529411765,0.233166117647059,4.09767911764706,45.0574311130335,16.605556071271,6.34416228757247,21.0911059119569,0.986654285714286,42.2825285714286,22.3863857142857,0,2.93861
"Alek Manoah","26410",8.47758117647059,1.25199058823529,3.53824823529412,0.238254352941176,4.50980470588235,28.7447000362076,12.158453035897,4.25420294964706,15.6454249956171,0.836036285714286,25.7527857142857,14.6605285714286,0,2.49858428571429
"Alemao Hernandez","sa3002788",5.5539,1.407,2.5983,0.271465,4.65399,0.6171,0.2887,0.156333,0.51711,0,1.0832,0.5557,0.005,0.0421
"Alessandro Ercolani","sa3016714",6.2019,1.378,4.518,0.27215,5.37651,0.6891,0.502,0.153111,0.59739,0,1.0849,0.6368,0.0088,0.0426
"Alex Amalfi","sa3020489",7.0551,1.297,5.1858,0.261075,5.13846,0.7839,0.5762,0.144111,0.57094,0,1.0272,0.6108,0.0263,0.0453
"Alex Ayala Jr","sa3017141",5.2569,1.515,5.1885,0.278292,5.82507,0.5841,0.5765,0.168333,0.64723,0,1.1179,0.6881,0.0054,0.0565
"Alex Bustamante","sa3020631",5.9382,1.417,6.5799,0.275833,5.99814,0.6598,0.7311,0.157444,0.66646,0,1.0998,0.7104,0.0276,0.0687
"Alex Claudio","12890",5.7897,1.128,3.2364,0.273716,4.4541,0.6433,0.3596,0.125333,0.4949,0,1.0918,0.5378,0.0248,0.0396
"Alex Clemmey","sa3023421",6.1812,1.23,6.201,0.266209,5.35995,0.6868,0.689,0.136667,0.59555,0,1.04,0.6394,0.0031,0.0423
"Alex Cobb","6562",7.23576588235294,0.864205294117647,2.69294441176471,0.257575823529412,3.98461941176471,75.1330381832711,28.0590119383333,8.94865542649135,41.2710885809389,0.0237027142857143,94.5426,44.1953857142857,0,3.27889428571429
"Alex Colome","6661",6.93242857142857,1.15271428571429,3.70528571428571,0.270813571428571,4.46256428571429,6.14639250793651,2.84182107936508,0.842975523809524,3.06278847619048,0,1.0793,0.5622,0.0248,0.0427
